Company Name,Description,URL,Email,Website,Twitter
The CAE Company,The CAE is a nonprofit organization that helps solve global problems such as poverty and inequality through entrepreneurship training.,https://platform.dkv.global/mind-map/firms/150069,info@caentr.org,https://www.caentr.org/,
The City of Worcester Company,,https://platform.dkv.global/mind-map/firms/172115,webmaster@worcesterma.gov,https://www.worcesterma.gov/,
The Civil Society Support Programme Company,"Civil Society Support Programme is a non-profit that works to fight against poverty, social injustice, and governance issues.",https://platform.dkv.global/mind-map/firms/150937,info@cssp.org.pk,http://cssp.org.pk/,
The Colorado Trust Company,The Colorado Trust is a non-profit organization that provides funds and other resources for a positive impact on people's well-being.,https://platform.dkv.global/mind-map/firms/104573,questions@coloradotrust.org,https://www.coloradotrust.org/,
The Confederacy of Mainland Mi'kmaq Organizations,The Confederacy of Mainland Mi'kmaq is a tribal council that provides programs and services to seven First Nations communities.,https://platform.dkv.global/mind-map/firms/172832,,http://cmmns.com/,
The Daniel and Nina Carasso Foundation Organizations,,https://platform.dkv.global/mind-map/firms/173436,,https://www.fondationcarasso.org/,https://twitter.com/fdnc_fr
The Denver Foundation Organizations,,https://platform.dkv.global/mind-map/firms/163850,information@denverfoundation.org,http://www.denverfoundation.org/,https://www.twitter.com/tdfcommunity
The Development Circle Company,The Development Circle offers a culture of collaboration and knowledge-sharing between people and organizations creating positive change.,https://platform.dkv.global/mind-map/firms/166374,media@developmentcircle.org,https://developmentcircle.org/,
The Doe Fund Company,,https://platform.dkv.global/mind-map/firms/101784,webreplies@doe.org,http://www.doe.org/,
The DPI Group Company,The DPI Group offers business results with a social impact. They operate a variety of businesses that help to create job opportunities.,https://platform.dkv.global/mind-map/firms/161408,info@thedpigroup.com,https://thedpigroup.com/,
The Evangelical Fellowship of India Commission on Relief Organizations,"EFICOR functions for disaster response, development, and training programs and aids the poor and marginalized community.",https://platform.dkv.global/mind-map/firms/146932,hq@eficor.org,https://www.eficor.org/,
The Fem Network Organizations,"The Fem Network is an organization that publishes research, analysis, and commentary to advocate for women's and youth's empowerment.",https://platform.dkv.global/mind-map/firms/173691,,https://thefemnetwork.org/,
The Footprints Foundation Company,,https://platform.dkv.global/mind-map/firms/175242,,https://www.thefootprintsfoundation.co.uk/,
The Force for Rural Empowerment and Economic Development (FREED) Organizations,,https://platform.dkv.global/mind-map/firms/161429,info@thefreed.org,http://thefreed.org/,
The Forward Trust Company,,https://platform.dkv.global/mind-map/firms/101775,info@forwardtrust.org.uk,https://www.forwardtrust.org.uk/,
The Foundation for Tomorrow Company,The Foundation for Tomorrow is a nonprofit organization that offers secure education and emotional support to orphan & vulnerable children.,https://platform.dkv.global/mind-map/firms/161428,info@thefoundationfortomorrow.org,https://www.thefoundationfortomorrow.org/,
The Freedom & Virtue Institute Company,"The Freedom & Virtue Institute is a nonprofit organization that promotes individuals' liberty, human dignity, and self-reliance.",https://platform.dkv.global/mind-map/firms/164238,ismael@fvinstitute.org,https://fvinstitute.org/,
The Freedom Association Company,"The Freedom Association is a non-partisan firm that provides campaigns to fight for individual liberty, freedom, and free markets.",https://platform.dkv.global/mind-map/firms/165815,mail@tfa.net,https://tfa.net/,
The Future Beyond Charity Company,"TFBC is an organization providing life transforming educational, personal, and development services to empower refugees and immigrants.",https://platform.dkv.global/mind-map/firms/165629,m.zaza@futurebeyondcharity.org,https://futurebeyondcharity.org/,
The Good People Fund Company,,https://platform.dkv.global/mind-map/firms/100703,naomi@goodpeoplefund.org,https://www.goodpeoplefund.org/,
The Grace and Mercy Foundation Company,The Grace and Mercy Foundation is involved in helping the poor and oppressed with education and opportunities for improvement.,https://platform.dkv.global/mind-map/firms/161440,info@thegraceandmercy.org,http://thegraceandmercy.org/index.php,
The Gurkha Welfare Trust Company,"The Gurkha Welfare Trust (the GWT). They provide financial, medical and development aid to #Gurkha veterans, their families and communities.",https://platform.dkv.global/mind-map/firms/101768,info@gwt.org.uk,https://www.gwt.org.uk/,
The HAND Foundation Company,"The HAND Foundation's mission is to advance the philanthropic sector, prevent child sexual abuse, build a global middle class and prepare",https://platform.dkv.global/mind-map/firms/161451,info@thehandfoundation.org,http://thehandfoundation.org/,
The Henry Jackson Society Company,,https://platform.dkv.global/mind-map/firms/154500,info@henryjacksonsociety.org,http://henryjacksonsociety.org/,
The Hope for Life Foundation Company,,https://platform.dkv.global/mind-map/firms/161466,Info@thehopeforlife.org,https://thehopeforlife.org/,
The Humsafar Trust Organizations,,https://platform.dkv.global/mind-map/firms/154894,info@humsafar.org,https://humsafar.org/,https://twitter.com/HumsafarTrust
The Integrated Recovery Network Company,,https://platform.dkv.global/mind-map/firms/166872,mtemple@integratedrecoverynetwork.org,https://www.integratedrecoverynetwork.org/,
The Job Hackers Company,The Job Hackers is a public employment entity that provides training for people to enhance community diversity and inclusion.,https://platform.dkv.global/mind-map/firms/161485,info@thejobhackers.com,https://www.thejobhackers.org/,
The Karen Hill Tribes Trust Company,"The Karen Hill Tribes Trust is a non-profit working to secure healthcare, livelihood, and education for the Karen community in Thailand.",https://platform.dkv.global/mind-map/firms/155552,info@karenhilltribes.org.uk,https://karenhilltribes.org.uk/,
The Ladies' First Project Company,The Ladies' First Project is a student-run organization that brings awareness to gender inequality and injustice for women.,https://platform.dkv.global/mind-map/firms/171378,theladiesfirstnonprofitproject@gmail.com,https://theladiesfirstnonp.wixsite.com/theladiesfirst,
The Leverage Network Company,The Leverage Network promotes the advancement of black executives in senior leadership roles across the healthcare industry.,https://platform.dkv.global/mind-map/firms/161502,info@theleveragenetworkinc.com,https://theleveragenetworkinc.com/,
The Libra Foundation Organizations,The Libra Foundation is a non-profit organization that supports frontline organizations worldwide where communities of color thrive.,https://platform.dkv.global/mind-map/firms/104535,info@thelibrafoundation.org,http://www.thelibrafoundation.org/,https://twitter.com/thelibrafound
The Life You Can Save Company,,https://platform.dkv.global/mind-map/firms/100695,info@thelifeyoucansave.org,https://www.thelifeyoucansave.org/,
The Ministry of National Security Company,The Ministry of National Security is a government body that works to deploy best practices to prevent crimes and external threats.,https://platform.dkv.global/mind-map/firms/144003,email@felius.com,https://www.mns.gov.jm/,
The MORE Foundation Company,,https://platform.dkv.global/mind-map/firms/100683,morefdn@gmail.com,https://more-foundation.org/,
The Mountain Fund Company,"The Mountain Fund is an organization creating mountain communities where people can access healthcare, education, and economic opportunity.",https://platform.dkv.global/mind-map/firms/166877,mtnfund@mountainfund.org,https://mountainfund.org/,
The Okoa Project Company,The Okoa Project is an organization that develops motorcycle ambulances for rural areas in frontier markets through local partnerships.,https://platform.dkv.global/mind-map/firms/92662,info@theokoaproject.com,https://www.theokoaproject.com/,
The Olivestone Trust Company,,https://platform.dkv.global/mind-map/firms/167507,office@olivestone.org,https://www.olivestone.org/,
The Omega Foundation Organizations,,https://platform.dkv.global/mind-map/firms/138006,admin@theomegafoundation.ca,http://www.omegafoundation.ca/,
The Organization for World Peace Organizations,,https://platform.dkv.global/mind-map/firms/172348,worldpeace@theowp.org,https://theowp.org/,https://twitter.com/theowpeace
The Palette Fund Company,,https://platform.dkv.global/mind-map/firms/161545,info@thepalettefund.org,http://www.thepalettefund.org/,
The Paradigm Switch Company,The Paradigm Switch provides training to spouses of military personnel to work anywhere based on curriculum designed by military spouses.,https://platform.dkv.global/mind-map/firms/161548,info@theparadigmswitch.org,https://www.theparadigmswitch.org/,
The Patterson Foundation Company,The Patterson Foundation solves challenges to accelerate positive change by strengthening the efforts of the communities and organization.,https://platform.dkv.global/mind-map/firms/100678,sgadeken@thepattersonfoundation.org,http://www.thepattersonfoundation.org/,
The PeaceTube Project Company,,https://platform.dkv.global/mind-map/firms/173753,,http://peacetu.be/,
The Poppy Factory Company,,https://platform.dkv.global/mind-map/firms/170863,support@poppyfactory.org,https://www.poppyfactory.org/,
The Privilege Institute Company,"The Privilege Institute is a non-profit organization working to empower and equip the individuals to work for peace, justice, and equity.",https://platform.dkv.global/mind-map/firms/172352,wpcinfo@theprivilegeinstitute.com,https://www.theprivilegeinstitute.com/,
The Purchase Area Development District Company,"The Purchase Area Development District supports human services, infrastructural planning, and economic development activities.",https://platform.dkv.global/mind-map/firms/172098,webmaster@purchaseadd.org,https://www.purchaseadd.org/,
The Regros Foundation Company,"The Regros Foundation is a non-profit organisation promoting the benefits of Gender empowerment, Diversity and Social mobility",https://platform.dkv.global/mind-map/firms/146288,hello@regrosfoundation.org.uk,http://regrosfoundation.org.uk/,
The Resource Exchange Company,"The Resource Exchange is a nonprofit organization that offers early intervention, break time, navigation and family support services.",https://platform.dkv.global/mind-map/firms/161906,info@tre.org,https://www.tre.org/,
The Rivers Foundation Company,,https://platform.dkv.global/mind-map/firms/104505,,https://riversfoundation.co.uk/,
The Skipping Stone Company,"The Skipping Stone sells notebooks, purses, and jewelry made in India and donates the proceeds to charitable organizations.",https://platform.dkv.global/mind-map/firms/161620,info@theskippingstone.com,https://www.theskippingstone.com/,
The Smart City Association Italy Organizations,,https://platform.dkv.global/mind-map/firms/161621,info@thesmartcityassociation.org,https://thesmartcityassociation.org/,https://twitter.com/tscaitaly?lang=en
The Spero Project Company,The Spero Project is a non-profit that helps refugees to resettle in new neighborhood as well as offers effective learning opportunities.,https://platform.dkv.global/mind-map/firms/161625,info@thesperoproject.com,https://www.thesperoproject.com/,
The Thrive Center for Human Development Company,,https://platform.dkv.global/mind-map/firms/171419,thrivecenter@fuller.edu,https://thethrivecenter.org/,
The Trauma Survivors Foundation Company,,https://platform.dkv.global/mind-map/firms/161645,info@thetraumasurvivorsfoundation.com,https://www.thetraumasurvivorsfoundation.com/,
The Vijay Amritraj Foundation Company,The Vijay Amritraj Foundation is a charity that offers housing for children and medical facilities for senior citizens and rural people.,https://platform.dkv.global/mind-map/firms/161650,info@thevaf.com,https://www.vijayamritrajfoundation.org/,
The VSB Foundation Company,"The VSB Foundation is a non-profit organization that promotes volunteering in civic engagement, migration, governance and leadership.",https://platform.dkv.global/mind-map/firms/162725,info@vsbfoundation.co.uk,https://vsb.org.uk/,
The Wave Center for Policy and Enterprise Company,,https://platform.dkv.global/mind-map/firms/168048,peyton@wavecenter.org,https://wavecenter.org/,
The Women's Foundation Company,"The Women's Foundation provides educational programs and assistance in the field of gender stereotypes, talent development, and poverty.",https://platform.dkv.global/mind-map/firms/162054,info@twfhk.org,https://www.twfhk.org/,
The World We Want Company,,https://platform.dkv.global/mind-map/firms/146409,hello@theworldwewant.global,https://theworldwewant.global/,
The Young Foundation Organizations,"The Young Foundation is working to create a more equal and just society, where each individual can be fulfilled in their own terms.",https://platform.dkv.global/mind-map/firms/71205,reception@youngfoundation.org,http://youngfoundation.org/,https://www.twitter.com/the_young_fdn
The Youth Agenda Company,The Youth Agenda is a non-profit organization that uses a value-driven approach to inspire young people's personal and national development.,https://platform.dkv.global/mind-map/firms/163598,info@youthagenda.org,https://youthagenda.org/,
The Youth Foundation Company,,https://platform.dkv.global/mind-map/firms/100655,hello@yf.org.au,https://theyouthfoundation.org.au/,
The YP Foundation Company,"A youth led org that enables young people to create programmes & influence policies in the areas of gender, sexuality, health, education.",https://platform.dkv.global/mind-map/firms/146831,holler@theypfoundation.org,http://www.theypfoundation.org/,
They Can't Burn Us All Company,They Can't Burn Us All is an organization that offers direct action while building solidarity among marginalized communities.,https://platform.dkv.global/mind-map/firms/161169,info@tcbua.org,https://www.tcbua.org/,
Tickets For Troops Company,,https://platform.dkv.global/mind-map/firms/161719,info@ticketsfortroops.org.uk,https://www.ticketsfortroops.org.uk/home.aspx,
Tiger Foundation Company,"Tiger Foundation provides funding in areas such as education, employment, families, and criminal justice to help eradicate poverty.",https://platform.dkv.global/mind-map/firms/161736,info@tigerfoundation.org,https://tigerfoundation.org/,
Tilia Impact Ventures Company,Tilia backs CEE founders solving meaningful social and environmental problems at scale. Climate | Tech | Health | Inclusion | Education.,https://platform.dkv.global/mind-map/firms/161742,info@tiliaimpactventures.cz,https://tiliaimpactventures.cz/en/,
Tim Tebow Foundation Company,,https://platform.dkv.global/mind-map/firms/161754,info@timtebowfoundation.org,https://www.timtebowfoundation.org/,
Time Auction Company,,https://platform.dkv.global/mind-map/firms/100644,team@timeauction.org,https://timeauction.org/,
TisBest Philanthropy Company,TisBest Philanthropy is a non-profit organization dedicated to encouraging others to give gifts of good by creating charity gift cards.,https://platform.dkv.global/mind-map/firms/100637,info@tisbest.org,https://www.tisbest.org/,
TLS veterans Company,,https://platform.dkv.global/mind-map/firms/101706,info@vphope.org,https://veteranspathtohope.org/,
TMC Community Capital Company,TMC Community Capital is a nonprofit online micro-lender that provides online financing and fosters financial stability services.,https://platform.dkv.global/mind-map/firms/161784,info@tmccommunitycapital.org,https://www.tmccommunitycapital.org/,
To All Nations Outreach Ministries Company,,https://platform.dkv.global/mind-map/firms/173151,,https://www.toallnations.ca/,
TODEC Legal Center Company,"TODEC Legal Center helps disenfranchised immigrant communities to become economically, educationally, and civically self-sufficient.",https://platform.dkv.global/mind-map/firms/104472,info@todec.org,https://todec.org/,
Together for Girls Company,,https://platform.dkv.global/mind-map/firms/100635,info@togetherforgirls.org,http://www.togetherforgirls.org/,
Together in Hope Company,,https://platform.dkv.global/mind-map/firms/100634,info@togetherinhope.org,https://www.togetherinhope.org/,
Toowoomba and Surat Basin Enterprise Company,,https://platform.dkv.global/mind-map/firms/162004,info@tsbe.com.au,https://www.tsbe.com.au/,
Torchlight Collective Company,Torchlight Collective is a nonprofit organization of consultants and professionals that promotes youth engagement in health and human right.,https://platform.dkv.global/mind-map/firms/161831,info@torchlightcollective.org,https://www.torchlightcollective.org/,
Touch of Hope Haiti Company,,https://platform.dkv.global/mind-map/firms/171542,touchofhopehaiti@gmail.com,https://touchofhopehaiti.com/,
TRACK15 Company,,https://platform.dkv.global/mind-map/firms/161867,INFO@TRACK15.COM,https://www.track15.com/,
Traidcraft Exchange Company,Traidcraft Exchange is a trade and development community that fights injustice in trade by getting people together to fight poverty.,https://platform.dkv.global/mind-map/firms/146434,hello@traidcraft.org,https://traidcraftexchange.org/,
Trait D'Union Social Company,"Trait D'Union Social is a non-profit organization that focuses on business development, strategic alliances, and civil services.",https://platform.dkv.global/mind-map/firms/141110,consorzio@traitdunion.org,http://www.traitdunion.org/,
Transaid Company,"Transaid is a non-profit organization that provides driver training, transport management systems, and road safety services.",https://platform.dkv.global/mind-map/firms/161879,info@transaid.org,https://www.transaid.org/,
Transformational Business Network Company,Transformational Business Network is a network of professionals who uses their skills to build sustainable enterprises to tackle poverty.,https://platform.dkv.global/mind-map/firms/161166,info@tbnetwork.org,https://www.tbnetwork.org/,
Transgender Law Center Company,,https://platform.dkv.global/mind-map/firms/161886,info@transgenderlawcenter.org,https://transgenderlawcenter.org/,
Transortium Company,,https://platform.dkv.global/mind-map/firms/161894,info@transortium.com,http://www.transortium.com/,
Transparent Collective Company,Transparent Collective is a non-profit organization helping underrepresented founders access the growth resources and connections.,https://platform.dkv.global/mind-map/firms/165331,leads@transparentcollective.com,https://www.transparentcollective.com/,
Transportation Management Association of Chester County Company,"Transportation Management Association of Chester County focuses on mobility management through education, advocacy, and special programs.",https://platform.dkv.global/mind-map/firms/161783,info@tmacc.org,https://www.tmacc.org/,
Travellers Aid Australia Company,,https://platform.dkv.global/mind-map/firms/161901,info@travellersaid.org.au,https://www.travellersaid.org.au/,
Tree of Life Ministry Company,Tree of Life Ministry is a non-profit social organization that focuses on eradicating poverty through education and vocational training.,https://platform.dkv.global/mind-map/firms/171585,tree_of_life_ministries@tolm.org,https://www.tolm.org/,
Trees of Hope Company,"Trees of Hope is an organization transforming lives through fundraising and outreach activities for men, women, and children.",https://platform.dkv.global/mind-map/firms/167605,office@treesofhopehouston.org,https://www.treesofhopehouston.org/,
Trefler Foundation Company,Trefler Foundation is a charity that focuses on community support strategies to improve education and community health and wellness.,https://platform.dkv.global/mind-map/firms/161912,info@treflerfoundation.org,https://treflerfoundation.org/,
Tri-County Scholarship Fund Company,Tri-County Scholarship Fund raises money to provide financial support to deserving and economically disadvantaged children.,https://platform.dkv.global/mind-map/firms/168552,questions@tcsfund.org,https://www.tcsfund.org/,
Tri4Him Company,Tri4Him is an organization that provides opportunities to show spiritual and physical strength with their unique abilities.,https://platform.dkv.global/mind-map/firms/161924,info@tri4him.com,https://www.tri4him.com/,
Tribe Network Company,,https://platform.dkv.global/mind-map/firms/171271,team@tribenetwork.ca,http://www.thetribe.ca/,
UAFA - United Aid For Azerbaijan Company,,https://platform.dkv.global/mind-map/firms/172748,,http://www.uafa.az/,
UK Aid Direct Company,"UK Aid Direct is a government organization that provides community development, education, conflict management, and human rights services.",https://platform.dkv.global/mind-map/firms/171688,ukaiddirect@manniondaniels.com,https://www.ukaiddirect.org/,
Uneafro Brasil Company,"Uneafro Brazil is a non-profit organization that provides activists for the black cause, the anti-racist, and social rights struggles.",https://platform.dkv.global/mind-map/firms/140992,comunicacao@uneafrobrasil.org,https://uneafrobrasil.org/,
Union Mutualiste Retraite Company,,https://platform.dkv.global/mind-map/firms/169782,servicerelationadherent@umr.fr,https://umr-retraite.fr/,
Union pour l'Enfance Company,"Union pour l'Enfance is a nonprofit organization that provides training, child protection, and underprivileged support services.",https://platform.dkv.global/mind-map/firms/171700,union@unionpourlenfant.com,https://www.unionpourlenfance.com/,
UnisCite Company,,https://platform.dkv.global/mind-map/firms/166978,national@uniscite.fr,https://www.uniscite.fr/,
Unite4:Good Foundation Company,"Unite4:Good Foundation is a nonprofit group that offers charity services for economic, environmental, social, and cultural challenges.",https://platform.dkv.global/mind-map/firms/104441,info@unite4good.org,https://unite4good.org/,
United Nations Global Compact Company,"United Nations Global Compact is a voluntary initiative, based on CEO commitments to implement universal sustainability principles.",https://platform.dkv.global/mind-map/firms/166418,media@unglobalcompact.org,https://www.unglobalcompact.org/,
United Purpose Company,"United Purpose is social organisation that provide charity for health, sanitation, agriculture, international and sustainable development.",https://platform.dkv.global/mind-map/firms/101657,up.uk@united-purpose.org,https://united-purpose.org/,
United Way of Benton & Franklin Counties Company,"United Way of Benton & Franklin Counties is a non-profit organization that provides education, income, and health solution to communities.",https://platform.dkv.global/mind-map/firms/166172,marketing@uwbfco.org,https://www.uwbfco.org/,
United Way of Broome County Company,"United Way of Broome County is a non-profit organization that provides social programs in the areas of education, income, and health.",https://platform.dkv.global/mind-map/firms/162297,info@uwbroome.org,https://www.uwbroome.org/,
United Way of Central Ohio Company,"United Way of Central Ohio is a Non-profit Organization Management that focus basic needs, student success & ultimately end poverty.",https://platform.dkv.global/mind-map/firms/101651,info@uwcentralohio.org,https://liveunitedcentralohio.org/,
United Way of Kennebec Valley Company,"United Way of Kennebec Valley is a non-profit organization specializing in health, education, and financial independence services.",https://platform.dkv.global/mind-map/firms/162299,info@uwkv.org,https://uwkv.org/,
United Way of Rhode Island Company,United Way of Rhode Island is uniting communities and resources to build racial equity and oppurtunities for all Rhode Islanders.,https://platform.dkv.global/mind-map/firms/162186,info@unitedwayri.org,https://www.unitedwayri.org/,
United Way of Southeast Louisiana Company,"United Way of Southeast Louisiana specializes in improving lives and fighting for the health, education, and financial stability of people.",https://platform.dkv.global/mind-map/firms/101648,info@unitedwaysela.org,https://www.unitedwaysela.org/,
United Way of the Columbia Gorge Company,"United Way of the Columbia Gorge is a non-profit organization that provides education, financial stability, and health to the community.",https://platform.dkv.global/mind-map/firms/171706,unitedwayofthecolumbiagorge@gmail.com,https://unitedwaycolumbiagorge.org/,
United Way Toronto & York Region Company,,https://platform.dkv.global/mind-map/firms/101643,feedback@uwgt.org,https://www.unitedwaytyr.com/,
Uniting Company,,https://platform.dkv.global/mind-map/firms/139064,ask@uniting.org,http://uniting.org/,
Unlimited Potential Community Services Company,"Unlimited Potential Community Services provides mental health, group care, education, training, and family community support services.",https://platform.dkv.global/mind-map/firms/162220,info@upcs.org,https://www.upcs.org/,
Up With People Company,"Up With People is an association that empowers youth, human rights and sustainability along with providing exchange programs for education.",https://platform.dkv.global/mind-map/firms/104422,info@upwithpeople.org,https://upwithpeople.org/,
Upaya Social Ventures Organizations,,https://platform.dkv.global/mind-map/firms/162219,info@upayasv.org,http://www.upayasv.org/,http://twitter.com/UpayaSV
UPJ Company,"UPJ specializes in corporate social responsibility, corporate sustainability, corporate volunteering, and corporate citizenship.",https://platform.dkv.global/mind-map/firms/162223,info@upj.de,https://www.upj.de/,
Uproot Company,,https://platform.dkv.global/mind-map/firms/162231,info@uprootmilk.com,https://www.uproot.co/,
Upsolve Companies,,https://platform.dkv.global/mind-map/firms/169112,rohan@upsolve.org,http://www.upsolve.org/,https://www.twitter.com/upsolvebk
Utah Microloan Fund Company,,https://platform.dkv.global/mind-map/firms/169549,sday@utahmicroloanfund.org,https://www.utahmicroloanfund.org/,
Utrahuilca Company,Utrahuilca is a non-profit financial organization that provides credit services for sustainable social and economic development.,https://platform.dkv.global/mind-map/firms/169819,servicioalasociado@utrahuilca.com,https://www.utrahuilca.coop/,
UWC Brasil Company,"UWC Brasil is an organization that offers donations, charity, education, environmental consulting, and intercultural understanding services.",https://platform.dkv.global/mind-map/firms/100583,,https://www.br.uwc.org/,
Vaizard Company,,https://platform.dkv.global/mind-map/firms/171754,vaizard@vaizard.org,https://vaizard.org/,
Valor Bridge Company,Valor Bridge is a nonprofit organization that provides professional training and leadership development programs for transitioning veterans.,https://platform.dkv.global/mind-map/firms/162341,info@valorbridge.org,https://www.valorbridge.org/,
Vancouver Resource Society Company,,https://platform.dkv.global/mind-map/firms/173167,,https://www.vrs.org/,
Vanersborg Kommun Company,"Vanersborg Kommun is a government organization that offers infrastructure development, social health, education management, and more.",https://platform.dkv.global/mind-map/firms/165085,kommun@vanersborg.se,https://www.vanersborg.se/,
VC Include Company,,https://platform.dkv.global/mind-map/firms/60070,welcome@vcinclude.com,https://www.vcinclude.com/,https://twitter.com/IncludeVC
Venezuelan American Caucus Company,"Venezuelan American Caucus is a grassroots organization that offers activation, fighting disinformation, and policy advocacy services.",https://platform.dkv.global/mind-map/firms/171788,venezuelanamericancaucus@gmail.com,https://www.venezuelanamericancaucus.com/,
Vereniging Inclusie Nederland Company,"Vereniging Inclusie Nederland is an association that organises, shares experiences, supports and advocates for inclusive societies.",https://platform.dkv.global/mind-map/firms/155097,info@inclusienederland.nl,https://www.inclusienederland.nl/,
Vermont Businesses for Social Responsibility Company,Vermont Businesses for Social Responsibility is a nonprofit business organization that improves the social and environmental conditions.,https://platform.dkv.global/mind-map/firms/162381,info@vbsr.org,https://vbsr.org/,
Vet To Ceo Company,Vet To Ceo are a band of veterans who share a passion for entrepreneurship as a viable career choice after our time in the military.,https://platform.dkv.global/mind-map/firms/164068,inquiry@vettoceo.org,http://www.vettoceo.org/,
VETERANS AFFINITY Company,,https://platform.dkv.global/mind-map/firms/169007,rick@veteransaffinity.org,https://veteransaffinity.org/,
Veterans Assoc of Real Estate Professionals Company,"Veterans Association of Real Estate Professionals supports veterans by increasing homeownership, literacy, and economic opportunity",https://platform.dkv.global/mind-map/firms/162366,info@varep.net,https://www.varep.net/,
Veterans Florida Company,,https://platform.dkv.global/mind-map/firms/162443,info@veteransflorida.org,https://www.veteransflorida.org/,
Veterans Inc Company,Veterans is a nonprofit that provides support services to homeless and in-need veterans and their families in New England.,https://platform.dkv.global/mind-map/firms/162444,info@veteransinc.org,https://www.veteransinc.org/,
Veterans Leadership Program Company,,https://platform.dkv.global/mind-map/firms/162644,info@vlpwpa.org,https://www.veteransleadershipprogram.org/,
Veterans Legal Institute Company,,https://platform.dkv.global/mind-map/firms/162452,info@vetslegal.com,https://www.vetslegal.com/,
Veterans Multi-Service Center Company,Veterans Multi-Service Center is a nonprofit providing comprehensive support and services to military veterans and their families.,https://platform.dkv.global/mind-map/firms/171866,vmcinfo@vmcenter.org,https://www.vmcenter.org/,
Veterans One-Stop Center of Wny Company,"Veterans One-Stop Center of WNY is a non-profit group that offers health care, advocacy, and support to military individuals and families.",https://platform.dkv.global/mind-map/firms/171803,veteransfirst@vocwny.org,https://www.vocwny.org/,
Veterans Path Company,"Veterans Path is a non-profit organization for veterans to rediscover  life changing practices, meaningfull, meditation and safe community.",https://platform.dkv.global/mind-map/firms/162446,info@veteranspath.org,https://veteranspath.org/,
Veterans2Work Companies,,https://platform.dkv.global/mind-map/firms/162442,info@veterans2work.org,http://www.veterans2work.org/,https://twitter.com/Veterans2Work
VetStrong Company,,https://platform.dkv.global/mind-map/firms/162454,info@vet-strong.org,https://vet-strong.org/,
Viability Employment Services Company,Viability is a collective of neurodivergent and neurotypical youth working to empower neurodivergent youth in accessing gainful employment.,https://platform.dkv.global/mind-map/firms/162468,info@viablecareers.org,https://www.viablecareers.org/,
Viager Solidaire Company,,https://platform.dkv.global/mind-map/firms/142181,contact@viagersolidaire.org,https://www.viager-solidaire.fr/,
Victor Company,,https://platform.dkv.global/mind-map/firms/153375,info@flyvictor.com,https://www.victor.org/,
Village N1 Entreprises Company,Village nr 1 COMPANIES is a non-profit organization that provides individual and family services to various sectors of industries.,https://platform.dkv.global/mind-map/firms/137281,Accueil.Noucelles2@levillage1.be,http://www.levillage1.be/,
Villages of Hope Company,"Villages of Hope is a nonprofit organization that offers employment, education, housing, and financial support services to community people.",https://platform.dkv.global/mind-map/firms/171396,theresap@villagesofhope.net,https://www.villagesofhope.net/,
Virgin Unite Company,,https://platform.dkv.global/mind-map/firms/142190,contact@virginunite.com,https://unite.virgin.com/,
Virginia Manufacturers Association Company,Virginia Manufacturers Association is to create a business environment for advanced technology businesses for maximum productivity.,https://platform.dkv.global/mind-map/firms/166517,memberservices@vamanufacturers.com,http://www.vamanufacturers.com/,
Virtue Foundation Company,"Virtue Foundation is a nonprofit organization that creates awareness, motivates action, and provides aid through healthcare and education.",https://platform.dkv.global/mind-map/firms/170121,social@virtuefoundation.org,https://virtuefoundation.org/,
Vision du Monde Company,,https://platform.dkv.global/mind-map/firms/162567,info@visiondumonde.fr,https://www.visiondumonde.fr/,
Visionserve Alliance Company,,https://platform.dkv.global/mind-map/firms/100559,info@visionservealliance.org,https://visionservealliance.org/,
VisionTrust Company,,https://platform.dkv.global/mind-map/firms/162574,info@visiontrust.org,https://www.visiontrust.org/,
Vita Nova Company,,https://platform.dkv.global/mind-map/firms/162621,info@vitanovainc.org,https://www.vitanovainc.org/,
Vivare Company,,https://platform.dkv.global/mind-map/firms/174530,,https://www.vivare.nl/,
VOA Northern CA & NV Company,"VOA Northern CA & NV is a non-profit firm that provides housing, shelter, employment, veteran, mental health, women, and family services.",https://platform.dkv.global/mind-map/firms/162664,info@voa-ncnn.org,https://www.voa-ncnn.org/,
Voice4Change England Company,"Voice4Change England is a non-profit organization that offers advocacy for black, Asian, disadvantaged and minority communities.",https://platform.dkv.global/mind-map/firms/162672,info@voice4change-england.co.uk,https://www.voice4change-england.org/,
Voices for Racial Justice Company,"Voices for Racial Justice is a team of organizers, trainers, and storytellers invested in strategies for racial justice.",https://platform.dkv.global/mind-map/firms/162673,info@voicesforracialjustice.org,https://voicesforracialjustice.org/,
Volungo Company,,https://platform.dkv.global/mind-map/firms/162682,info@volungo.com,https://volungo.com/,
Volunteers of America Colorado Company,"Volunteers of America Colorado is an organization that supports diverse populations, including children, veterans, and older adults.",https://platform.dkv.global/mind-map/firms/162658,info@voacolorado.org,https://www.voacolorado.org/,
Volunteers of America Delaware Valley Company,,https://platform.dkv.global/mind-map/firms/101608,info@voadv.org,https://www.voadv.org/,
Volunteers of America Los Angeles Company,"VOALA is a non-profit human services organization committed to serving people in need, strengthening families, and building communities.",https://platform.dkv.global/mind-map/firms/162661,info@voala.org,https://voala.org/,
Volunteers of America Mid-States Company,Volunteers of America Mid-States creates positive change in the lives of individuals and communities through a ministry of service.,https://platform.dkv.global/mind-map/firms/162663,info@voamid.org,https://www.voamid.org/,
